case_id,disease,language,transcript,symptom_keys,symptom_count,template_id,split,source
PC-00622,Diabetes,hiligaynon,"Subong may blurred and distorted vision, kakapoy, increased appetite, irregular sugar level, lethargy, overweight, polyuria, restlessness, kag weight loss ang pasyente.",blurred_and_distorted_vision;fatigue;increased_appetite;irregular_sugar_level;lethargy;obesity;polyuria;restlessness;weight_loss,9,hil_4,train,archive_source/dataset.csv
PC-00623,Diabetes,hiligaynon,"Kag blurred and distorted vision, kakapoy, increased appetite, irregular sugar level, lethargy, overweight, polyuria, restlessness, kag weight loss ko sa sulod sang isa ka semana.",blurred_and_distorted_vision;fatigue;increased_appetite;irregular_sugar_level;lethargy;obesity;polyuria;restlessness;weight_loss,9,hil_5,train,archive_source/dataset.csv
PC-00624,Diabetes,mixed,"May blurred and distorted vision kag kakapoy ang pasyente. Also reports increased appetite, irregular sugar level, lethargy, obesity, polyuria, restlessness and weight loss.",blurred_and_distorted_vision;fatigue;increased_appetite;irregular_sugar_level;lethargy;obesity;polyuria;restlessness;weight_loss,9,mixed_1,train,archive_source/dataset.csv
PC-00625,Gastroenteritis,english,"I have been having dehydration, diarrhoea, sunken eyes and vomiting for a few days.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_1,train,archive_source/dataset.csv
PC-00626,Gastroenteritis,english,"The patient complains of dehydration, diarrhoea, sunken eyes and vomiting.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_2,train,archive_source/dataset.csv
PC-00627,Gastroenteritis,english,"My symptoms include dehydration, diarrhoea, sunken eyes and vomiting.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_3,train,archive_source/dataset.csv
PC-00628,Gastroenteritis,english,"For the past week I have experienced dehydration, diarrhoea, sunken eyes and vomiting.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_4,train,archive_source/dataset.csv
PC-00629,Gastroenteritis,english,"I came in because of dehydration, diarrhoea, sunken eyes and vomiting.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_5,train,archive_source/dataset.csv
PC-00630,Gastroenteritis,english,"Lately I feel dehydration, diarrhoea, sunken eyes and vomiting.",dehydration;diarrhoea;sunken_eyes;vomiting,4,en_6,train,archive_source/dataset.csv
PC-00631,Gastroenteritis,hiligaynon,"May dehydration, kalibanga, sunken eyes, kag suka ako.",dehydration;diarrhoea;sunken_eyes;vomiting,4,hil_1,train,archive_source/dataset.csv
PC-00632,Gastroenteritis,hiligaynon,"Ang pasyente may dehydration, kalibanga, sunken eyes, kag suka.",dehydration;diarrhoea;sunken_eyes;vomiting,4,hil_2,train,archive_source/dataset.csv
PC-00633,Gastroenteritis,hiligaynon,"Nagabalati ako sang dehydration, kalibanga, sunken eyes, kag suka.",dehydration;diarrhoea;sunken_eyes;vomiting,4,hil_3,train,archive_source/dataset.csv
PC-00634,Gastroenteritis,hiligaynon,"Subong may dehydration, kalibanga, sunken eyes, kag suka ang pasyente.",dehydration;diarrhoea;sunken_eyes;vomiting,4,hil_4,train,archive_source/dataset.csv
PC-00635,Gastroenteritis,hiligaynon,"Kag dehydration, kalibanga, sunken eyes, kag suka ko sa sulod sang isa ka semana.",dehydration;diarrhoea;sunken_eyes;vomiting,4,hil_5,train,archive_source/dataset.csv
PC-00636,Gastroenteritis,mixed,May dehydration kag kalibanga ang pasyente. Also reports sunken eyes and vomiting.,dehydration;diarrhoea;sunken_eyes;vomiting,4,mixed_1,train,archive_source/dataset.csv
PC-00637,Gastroenteritis,english,"I have been having dehydration, diarrhoea and sunken eyes for a few days.",dehydration;diarrhoea;sunken_eyes,3,en_1,train,archive_source/dataset.csv
PC-00638,Gastroenteritis,english,"The patient complains of dehydration, diarrhoea and sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,en_2,train,archive_source/dataset.csv
PC-00639,Gastroenteritis,english,"My symptoms include dehydration, diarrhoea and sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,en_3,train,archive_source/dataset.csv
PC-00640,Gastroenteritis,english,"For the past week I have experienced dehydration, diarrhoea and sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,en_4,train,archive_source/dataset.csv
PC-00641,Gastroenteritis,english,"I came in because of dehydration, diarrhoea and sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,en_5,train,archive_source/dataset.csv
PC-00642,Gastroenteritis,english,"Lately I feel dehydration, diarrhoea and sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,en_6,train,archive_source/dataset.csv
PC-00643,Gastroenteritis,hiligaynon,"May dehydration, kalibanga, kag sunken eyes ako.",dehydration;diarrhoea;sunken_eyes,3,hil_1,train,archive_source/dataset.csv
PC-00644,Gastroenteritis,hiligaynon,"Ang pasyente may dehydration, kalibanga, kag sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,hil_2,train,archive_source/dataset.csv
PC-00645,Gastroenteritis,hiligaynon,"Nagabalati ako sang dehydration, kalibanga, kag sunken eyes.",dehydration;diarrhoea;sunken_eyes,3,hil_3,train,archive_source/dataset.csv
PC-00646,Gastroenteritis,hiligaynon,"Subong may dehydration, kalibanga, kag sunken eyes ang pasyente.",dehydration;diarrhoea;sunken_eyes,3,hil_4,train,archive_source/dataset.csv
PC-00647,Gastroenteritis,hiligaynon,"Kag dehydration, kalibanga, kag sunken eyes ko sa sulod sang isa ka semana.",dehydration;diarrhoea;sunken_eyes,3,hil_5,train,archive_source/dataset.csv
PC-00648,Gastroenteritis,mixed,May dehydration kag kalibanga ang pasyente. Also reports sunken eyes.,dehydration;diarrhoea;sunken_eyes,3,mixed_1,train,archive_source/dataset.csv
PC-00649,Gastroenteritis,english,"I have been having dehydration, diarrhoea and vomiting for a few days.",dehydration;diarrhoea;vomiting,3,en_1,train,archive_source/dataset.csv
PC-00650,Gastroenteritis,english,"The patient complains of dehydration, diarrhoea and vomiting.",dehydration;diarrhoea;vomiting,3,en_2,train,archive_source/dataset.csv
PC-00651,Gastroenteritis,english,"My symptoms include dehydration, diarrhoea and vomiting.",dehydration;diarrhoea;vomiting,3,en_3,train,archive_source/dataset.csv
PC-00652,Gastroenteritis,english,"For the past week I have experienced dehydration, diarrhoea and vomiting.",dehydration;diarrhoea;vomiting,3,en_4,train,archive_source/dataset.csv
PC-00653,Gastroenteritis,english,"I came in because of dehydration, diarrhoea and vomiting.",dehydration;diarrhoea;vomiting,3,en_5,train,archive_source/dataset.csv
PC-00654,Gastroenteritis,english,"Lately I feel dehydration, diarrhoea and vomiting.",dehydration;diarrhoea;vomiting,3,en_6,train,archive_source/dataset.csv
PC-00655,Gastroenteritis,hiligaynon,"May dehydration, kalibanga, kag suka ako.",dehydration;diarrhoea;vomiting,3,hil_1,train,archive_source/dataset.csv
PC-00656,Gastroenteritis,hiligaynon,"Ang pasyente may dehydration, kalibanga, kag suka.",dehydration;diarrhoea;vomiting,3,hil_2,train,archive_source/dataset.csv
PC-00657,Gastroenteritis,hiligaynon,"Nagabalati ako sang dehydration, kalibanga, kag suka.",dehydration;diarrhoea;vomiting,3,hil_3,train,archive_source/dataset.csv
PC-00658,Gastroenteritis,hiligaynon,"Subong may dehydration, kalibanga, kag suka ang pasyente.",dehydration;diarrhoea;vomiting,3,hil_4,train,archive_source/dataset.csv
PC-00659,Gastroenteritis,hiligaynon,"Kag dehydration, kalibanga, kag suka ko sa sulod sang isa ka semana.",dehydration;diarrhoea;vomiting,3,hil_5,train,archive_source/dataset.csv
PC-00660,Gastroenteritis,mixed,May dehydration kag kalibanga ang pasyente. Also reports vomiting.,dehydration;diarrhoea;vomiting,3,mixed_1,train,archive_source/dataset.csv
PC-00661,Gastroenteritis,english,"I have been having diarrhoea, sunken eyes and vomiting for a few days.",diarrhoea;sunken_eyes;vomiting,3,en_1,train,archive_source/dataset.csv
PC-00662,Gastroenteritis,english,"The patient complains of diarrhoea, sunken eyes and vomiting.",diarrhoea;sunken_eyes;vomiting,3,en_2,train,archive_source/dataset.csv
PC-00663,Gastroenteritis,english,"My symptoms include diarrhoea, sunken eyes and vomiting.",diarrhoea;sunken_eyes;vomiting,3,en_3,train,archive_source/dataset.csv
PC-00664,Gastroenteritis,english,"For the past week I have experienced diarrhoea, sunken eyes and vomiting.",diarrhoea;sunken_eyes;vomiting,3,en_4,train,archive_source/dataset.csv
PC-00665,Gastroenteritis,english,"I came in because of diarrhoea, sunken eyes and vomiting.",diarrhoea;sunken_eyes;vomiting,3,en_5,train,archive_source/dataset.csv
PC-00666,Gastroenteritis,english,"Lately I feel diarrhoea, sunken eyes and vomiting.",diarrhoea;sunken_eyes;vomiting,3,en_6,train,archive_source/dataset.csv
PC-00667,Gastroenteritis,hiligaynon,"May kalibanga, sunken eyes, kag suka ako.",diarrhoea;sunken_eyes;vomiting,3,hil_1,train,archive_source/dataset.csv
PC-00668,Gastroenteritis,hiligaynon,"Ang pasyente may kalibanga, sunken eyes, kag suka.",diarrhoea;sunken_eyes;vomiting,3,hil_2,train,archive_source/dataset.csv
PC-00669,Gastroenteritis,hiligaynon,"Nagabalati ako sang kalibanga, sunken eyes, kag suka.",diarrhoea;sunken_eyes;vomiting,3,hil_3,train,archive_source/dataset.csv
PC-00670,Gastroenteritis,hiligaynon,"Subong may kalibanga, sunken eyes, kag suka ang pasyente.",diarrhoea;sunken_eyes;vomiting,3,hil_4,train,archive_source/dataset.csv
PC-00671,Gastroenteritis,hiligaynon,"Kag kalibanga, sunken eyes, kag suka ko sa sulod sang isa ka semana.",diarrhoea;sunken_eyes;vomiting,3,hil_5,train,archive_source/dataset.csv
PC-00672,Gastroenteritis,mixed,May kalibanga kag sunken eyes ang pasyente. Also reports vomiting.,diarrhoea;sunken_eyes;vomiting,3,mixed_1,train,archive_source/dataset.csv
PC-00673,Gastroenteritis,english,"I have been having dehydration, sunken eyes and vomiting for a few days.",dehydration;sunken_eyes;vomiting,3,en_1,train,archive_source/dataset.csv
PC-00674,Gastroenteritis,english,"The patient complains of dehydration, sunken eyes and vomiting.",dehydration;sunken_eyes;vomiting,3,en_2,train,archive_source/dataset.csv
PC-00675,Gastroenteritis,english,"My symptoms include dehydration, sunken eyes and vomiting.",dehydration;sunken_eyes;vomiting,3,en_3,train,archive_source/dataset.csv
PC-00676,Gastroenteritis,english,"For the past week I have experienced dehydration, sunken eyes and vomiting.",dehydration;sunken_eyes;vomiting,3,en_4,train,archive_source/dataset.csv
PC-00677,Gastroenteritis,english,"I came in because of dehydration, sunken eyes and vomiting.",dehydration;sunken_eyes;vomiting,3,en_5,train,archive_source/dataset.csv
PC-00678,Gastroenteritis,english,"Lately I feel dehydration, sunken eyes and vomiting.",dehydration;sunken_eyes;vomiting,3,en_6,train,archive_source/dataset.csv
PC-00679,Gastroenteritis,hiligaynon,"May dehydration, sunken eyes, kag suka ako.",dehydration;sunken_eyes;vomiting,3,hil_1,train,archive_source/dataset.csv
PC-00680,Gastroenteritis,hiligaynon,"Ang pasyente may dehydration, sunken eyes, kag suka.",dehydration;sunken_eyes;vomiting,3,hil_2,train,archive_source/dataset.csv
PC-00681,Gastroenteritis,hiligaynon,"Nagabalati ako sang dehydration, sunken eyes, kag suka.",dehydration;sunken_eyes;vomiting,3,hil_3,train,archive_source/dataset.csv
PC-00682,Gastroenteritis,hiligaynon,"Subong may dehydration, sunken eyes, kag suka ang pasyente.",dehydration;sunken_eyes;vomiting,3,hil_4,train,archive_source/dataset.csv
PC-00683,Gastroenteritis,hiligaynon,"Kag dehydration, sunken eyes, kag suka ko sa sulod sang isa ka semana.",dehydration;sunken_eyes;vomiting,3,hil_5,train,archive_source/dataset.csv
PC-00684,Gastroenteritis,mixed,May dehydration kag sunken eyes ang pasyente. Also reports vomiting.,dehydration;sunken_eyes;vomiting,3,mixed_1,train,archive_source/dataset.csv
PC-00685,Bronchial Asthma,english,"I have been having breathlessness, cough, family history, fatigue, high fever and mucoid sputum for a few days.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_1,train,archive_source/dataset.csv
PC-00686,Bronchial Asthma,english,"The patient complains of breathlessness, cough, family history, fatigue, high fever and mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_2,train,archive_source/dataset.csv
PC-00687,Bronchial Asthma,english,"My symptoms include breathlessness, cough, family history, fatigue, high fever and mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_3,train,archive_source/dataset.csv
PC-00688,Bronchial Asthma,english,"For the past week I have experienced breathlessness, cough, family history, fatigue, high fever and mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_4,train,archive_source/dataset.csv
PC-00689,Bronchial Asthma,english,"I came in because of breathlessness, cough, family history, fatigue, high fever and mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_5,train,archive_source/dataset.csv
PC-00690,Bronchial Asthma,english,"Lately I feel breathlessness, cough, family history, fatigue, high fever and mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,en_6,train,archive_source/dataset.csv
PC-00691,Bronchial Asthma,hiligaynon,"May ginabudlayan ginhawa, ubo, family history, kakapoy, mataas nga hilanat, kag mucoid sputum ako.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,hil_1,train,archive_source/dataset.csv
PC-00692,Bronchial Asthma,hiligaynon,"Ang pasyente may ginabudlayan ginhawa, ubo, family history, kakapoy, mataas nga hilanat, kag mucoid sputum.",breathlessness;cough;family_history;fatigue;high_fever;mucoid_sputum,6,hil_2,train,archive_source/dataset.csv
