complaint_id,complaint,language,expected_class,status
CC02904,Pain 8/10 in my throat for this morning. [2904],english,,active
CC02905,My left arm is numb. [2905],english,,active
CC02906,I am pregnant and have abnormal b cell subset distribution. [2906],english,,active
CC02907,Pain 7/10 in my head for today. [2907],english,,active
CC02908,I fainted. [2908],english,,active
CC02909,Pain 2/10 in my back for this morning. [2909],english,,active
CC02910,I have been experiencing 3-methylglutaconicaciduria. [2910],english,,active
CC02911,I have diabetes and abnormal blood k concentration. [2911],english,,active
CC02912,I need medicine refill. [2912],english,,active
CC02913,Severe abnormal brain glutamine level by mrs since 3 hours. [2913],english,,active
CC02914,Severe abnormal abeta 40 level since since yesterday. [2914],english,,active
CC02915,I fainted. [2915],english,,active
CC02916,Pain 4/10 in my throat for 5 days. [2916],english,,active
CC02917,I cannot breathe. [2917],english,,active
CC02918,I have abnormal amplitude of pattern onset/offset vep. [2918],english,,active
CC02919,My child has abnormal blood transition element cation concentration. [2919],english,,active
CC02920,"I have asthma and 2,8-dihydroxyadenine urinary crystals. [2920]",english,,active
CC02921,Mild abasia today. [2921],english,,active
CC02922,Severe 2-hydroxyglutarate aciduria since 5 days. [2922],english,,active
CC02923,Severe abnormal b cell morphology since 1 day. [2923],english,,active
CC02924,Severe abn lev drug/meds/biol subst in specmn fr dgstv org/abd cav since 3 hours. [2924],english,,active
CC02925,I fainted. [2925],english,,active
CC02926,My child has abnormal biliary tract morphology. [2926],english,,active
CC02927,My left arm is numb. [2927],english,,active
CC02928,My blood pressure is high. [2928],english,,active
CC02929,I need medicine refill. [2929],english,,active
CC02930,I need a follow-up. [2930],english,,active
CC02931,My baby keeps vomiting. [2931],english,,active
CC02932,I have abnormal abdominal wall morphology. [2932],english,,active
CC02933,I fainted. [2933],english,,active
CC02934,My child has abnormal biparietal diameter. [2934],english,,active
CC02935,Mild abnormal amino acid levels in cerebrospinal fluid today. [2935],english,,active
CC02936,My blood pressure is high. [2936],english,,active
CC02937,I feel abnormal axial muscle morphology. [2937],english,,active
CC02938,My child has abnormal anterior chamber morphology. [2938],english,,active
CC02939,My baby keeps vomiting. [2939],english,,active
CC02940,I cannot breathe. [2940],english,,active
CC02941,I have asthma and abnormal bmi. [2941],english,,active
CC02942,I have been experiencing abnormal cardiomyocyte mitochondrial morphology. [2942],english,,active
CC02943,I have abnormal cd4+cd25+ regulatory t cell proportion. [2943],english,,active
CC02944,I have abn lev drug/meds/biol subst in specmn fr dgstv org/abd cav. [2944],english,,active
CC02945,My baby keeps vomiting. [2945],english,,active
CC02946,Severe abnormal arcuate vein lumen morphology since since yesterday. [2946],english,,active
CC02947,I cannot breathe. [2947],english,,active
CC02948,Mild abnormal cardiac cath today. [2948],english,,active
CC02949,My blood pressure is high. [2949],english,,active
CC02950,I need medicine refill. [2950],english,,active
CC02951,Pain 7/10 in my back for 2 days. [2951],english,,active
CC02952,I need a follow-up. [2952],english,,active
CC02953,I have asthma and 10-minute apgar score of 4. [2953],english,,active
CC02954,Severe 6-layered lissencephaly since 3 days. [2954],english,,active
CC02955,I have abdominal ectopia cordis. [2955],english,,active
CC02956,I need a follow-up. [2956],english,,active
CC02957,I cannot breathe. [2957],english,,active
CC02958,"No abnormal anteroposterior retina thickness on oct, only tired. [2958]",english,,active
CC02959,I have been experiencing abnormal antihelix morphology. [2959],english,,active
CC02960,I need medicine refill. [2960],english,,active
CC02961,Mild abnormal arcuate artery morphology today. [2961],english,,active
CC02962,I fainted. [2962],english,,active
CC02963,I cannot breathe. [2963],english,,active
CC02964,I have been experiencing abnormal branching pattern of left aortic arch. [2964],english,,active
CC02965,Severe 5-hydroxymethyluracil high in csf since 3 days. [2965],english,,active
CC02966,I have asthma and insomnia. [2966],english,,active
CC02967,I cannot breathe. [2967],english,,active
CC02968,I have asthma and abnormal bronchial artery morphology. [2968],english,,active
CC02969,I have been experiencing abnormal breathing. [2969],english,,active
CC02970,I have abn microbiolog findings in specmn from male genital organs for this morning. [2970],english,,active
CC02971,My back hurts. [2971],english,,active
CC02972,I cannot breathe. [2972],english,,active
CC02973,I have diabetes and abdominal organ duplication. [2973],english,,active
CC02974,Pain 4/10 in my abdomen for 1 week. [2974],english,,active
CC02975,I have asthma and abnormal anterior segment morphology. [2975],english,,active
CC02976,I need a follow-up. [2976],english,,active
CC02977,I have 5-oxoprolinase deficiency. [2977],english,,active
CC02978,My wound is infected. [2978],english,,active
CC02979,I have diabetes and 2'-deoxyadenosine (dado) elevated in urine. [2979],english,,active
CC02980,I cannot breathe. [2980],english,,active
CC02981,I feel abnormal blood clot. [2981],english,,active
CC02982,Mild abnormal capillary morphology today. [2982],english,,active
CC02983,Temperature 39.5 with abnormal c-reactive protein level. [2983],english,,active
CC02984,My arm hurts. [2984],english,,active
CC02985,My child has abdominal guarding. [2985],english,,active
CC02986,I need medicine refill. [2986],english,,active
CC02987,"No abnormal blood 5-methyltetrahydrofolate level, only tired. [2987]",english,,active
CC02988,My arm hurts. [2988],english,,active
CC02989,I have been experiencing abnormal aldolase level. [2989],english,,active
CC02990,I have abnormal bone maturation of vertebra. [2990],english,,active
CC02991,I am pregnant and have 1-minute apgar score of 2. [2991],english,,active
CC02992,Severe abnormal biparietal diameter since 3 hours. [2992],english,,active
CC02993,I fainted. [2993],english,,active
CC02994,I am pregnant and have abn lev hormones in specimens from dgstv org/abd cav. [2994],english,,active
CC02995,My baby keeps vomiting. [2995],english,,active
CC02996,I feel abnormal antitragus morphology. [2996],english,,active
CC02997,My stomach hurts. [2997],english,,active
CC02998,Temperature 39.0 with abnormal amplitude of pattern reversal visual evoked potentials. [2998],english,,active
CC02999,My sugar is high. [2999],english,,active
CC03000,I have abnormal aromatic amino acid levels in cerebrospinal fluid for today. [3000],english,,active
CC03001,"No abn lev drug/meds/biol subst in specmn from male gntl organs, only tired. [3001]",english,,active
CC03002,My sugar is high. [3002],english,,active
CC03003,Mild 2--hydroxyphenylacetic aciduria today. [3003],english,,active
CC03004,Mild abnormal amyloid beta peptide csf concentration today. [3004],english,,active
CC03005,My baby keeps vomiting. [3005],english,,active
CC03006,I have diabetes and abnormal anus physiology. [3006],english,,active
CC03007,Mild 5-minute apgar score of 4 today. [3007],english,,active
CC03008,I need a follow-up. [3008],english,,active
CC03009,"No abnormal bpd, only tired. [3009]",english,,active
CC03010,My child has insomnia. [3010],english,,active
CC03011,My sugar is high. [3011],english,,active
CC03012,"No abdominal mass, only tired. [3012]",english,,active
CC03013,Mild abnormal amplitude of pattern onset/offset visual evoked potentials today. [3013],english,,active
CC03014,"No abnormal anterior fontanelle morphology, only tired. [3014]",english,,active
CC03015,I have asthma and 3-hydroxyglutaric acid high in urine. [3015],english,,active
CC03016,I have asthma and abnormal atrioventricular conduction. [3016],english,,active
CC03017,I have asthma and abnormal axonemal organisation of respiratory motile cilia. [3017],english,,active
CC03018,Mild dizziness today. [3018],english,,active
CC03019,Severe abnormal abeta 40 level since 1 day. [3019],english,,active
CC03020,I need a follow-up. [3020],english,,active
CC03021,I fainted. [3021],english,,active
CC03022,My left arm is numb. [3022],english,,active
CC03023,I have been experiencing abnormal biliary tract physiology. [3023],english,,active
CC03024,My eye hurts. [3024],english,,active
CC03025,My child has abnormal brain fdg positron emission tomography. [3025],english,,active
CC03026,I have abnormal amygdala morphology. [3026],english,,active
CC03027,I have diabetes and abnormal aorta morphology. [3027],english,,active
CC03028,I feel abn immunolog findings in specmn from female genital organs. [3028],english,,active
CC03029,I have diabetes and abnormal belly button. [3029],english,,active
CC03030,My baby keeps vomiting. [3030],english,,active
CC03031,I fainted. [3031],english,,active
CC03032,I have diabetes and abetalipoproteinemia. [3032],english,,active
CC03033,I feel abnormal brain positron emission tomography. [3033],english,,active
CC03034,My sugar is high. [3034],english,,active
CC03035,Severe abnormal ascending aorta morphology since 3 days. [3035],english,,active
CC03036,Severe abnormal amplitude of light-adapted single flash electroretinogram since 2 days. [3036],english,,active
CC03037,I have a decline or reduced social expression and social connectedness for since yesterday. [3037],english,,active
CC03038,My abdomen hurts. [3038],english,,active
CC03039,I cannot breathe. [3039],english,,active
CC03040,My wound is infected. [3040],english,,active
CC03041,I have 5-minute apgar score of 4. [3041],english,,active
CC03042,I need medicine refill. [3042],english,,active
CC03043,I have abnormal anterior cricoarytenoid muscle morphology. [3043],english,,active
CC03044,I have diabetes and abnormal autonomic nervous system morphology. [3044],english,,active
CC03045,Temperature 39.5 with abnormal branching pattern of left aortic arch. [3045],english,,active
CC03046,Severe abnormal biliary tract morphology since since yesterday. [3046],english,,active
CC03047,I have 2-hydroxyglutarate aciduria for 1 day. [3047],english,,active
CC03048,I cannot breathe. [3048],english,,active
CC03049,My baby keeps vomiting. [3049],english,,active
CC03050,I am pregnant and have abnormal alveolar volume. [3050],english,,active
CC03051,I have been experiencing 5-hydroxymethyluracil high in blood. [3051],english,,active
CC03052,I feel abnormal amygdala morphology. [3052],english,,active
CC03053,I am pregnant and have abn lev drug/meds/biol subst in cerebrospinal fluid. [3053],english,,active
CC03054,I have abnormal carpal bones for 5 days. [3054],english,,active
CC03055,I have abnormal 4th metacarpal morphology for 1 week. [3055],english,,active
CC03056,My blood pressure is high. [3056],english,,active
CC03057,I have diabetes and abnormal ankle physiology. [3057],english,,active
CC03058,I have abnormal abdominal wall morphology. [3058],english,,active
CC03059,Severe abnormal antehelix since 1 week. [3059],english,,active
CC03060,I have 1-minute apgar score of 5. [3060],english,,active
CC03061,I am pregnant and have paralysis. [3061],english,,active
CC03062,I am pregnant and have abdominal distention. [3062],english,,active
CC03063,My wound is infected. [3063],english,,active
CC03064,"No abnormal amplitude of dark-adapted bright flash electroretinogram, only tired. [3064]",english,,active
CC03065,I feel abnormal axial skeleton morphology. [3065],english,,active
CC03066,I have abdominal wall muscle weakness for 1 day. [3066],english,,active
CC03067,My sugar is high. [3067],english,,active
CC03068,My blood pressure is high. [3068],english,,active
CC03069,Severe burn since 3 days. [3069],english,,active
CC03070,I cannot breathe. [3070],english,,active
CC03071,I have abnormal ascending aorta morphology for this morning. [3071],english,,active
CC03072,My throat hurts. [3072],english,,active
